region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
雲嘉南,2016,40,87,100153,0.87,28.06,2.11,11.02,13.13,33.12,50.66,27.19,79.11,3.08
雲嘉南,2016,41,106,103613,1.02,26.18,2.3,10.98,13.22,23.41,38.17,15.83,83.75,2.53
雲嘉南,2016,42,117,120131,0.97,28.11,2.1,11.91,14.13,36.35,71.4,37.28,78.55,3.23
雲嘉南,2016,43,124,124814,0.99,28.78,2.23,10.05,12.36,26.7,48.91,23.41,77.2,3.33
雲嘉南,2016,44,149,128278,1.16,25.52,2.11,12.93,14.98,35.46,70.54,30.72,72.15,3.47
雲嘉南,2016,45,181,132630,1.36,24.47,2.19,14.03,16.31,34.17,62.7,30.08,72.97,3.06
雲嘉南,2016,46,157,125165,1.25,24.92,2.48,16.28,18.73,36.69,89.73,49.4,77.39,3.96
雲嘉南,2016,47,149,129928,1.15,24.42,3.53,16.21,19.75,24.84,65.15,34.6,79.65,3.38
雲嘉南,2016,48,152,132135,1.15,21.83,2.87,15.46,18.44,24.33,53.01,22.76,80.02,2.99
雲嘉南,2016,49,133,113229,1.17,22.08,2.67,16.63,19.28,27.67,75.09,35.54,76.79,3.48
雲嘉南,2016,50,172,149094,1.15,21.27,3.67,16.99,20.58,28.43,75.09,32.97,74.01,3.1
雲嘉南,2016,51,171,120978,1.41,20.78,3.15,17.98,21.31,28.15,78.64,42.59,74.88,3.37
雲嘉南,2016,52,165,128821,1.28,19.28,3.49,17.22,20.68,25.87,75.98,33.6,75.81,3.17
雲嘉南,2017,1,179,147383,1.21,21.13,3.61,15.01,18.61,28.75,86.27,46.02,82.6,3.05
雲嘉南,2017,2,170,120174,1.41,19.98,3.22,16.84,20.13,26.53,72.11,36.55,77.07,3.4
雲嘉南,2017,3,173,144492,1.2,18.46,2.98,15.03,18.09,25.93,62.93,27.35,75.01,3.19
雲嘉南,2017,4,169,138195,1.22,17.88,2.62,14.9,17.5,31.78,72.26,31.1,69.41,3.26
雲嘉南,2017,5,144,129060,1.12,19.36,2.15,11.4,13.57,29.74,69.7,28.36,75.23,2.9
雲嘉南,2017,6,177,138522,1.28,17.11,2.44,14.42,16.73,30.97,85.68,40.45,69.55,3.26
雲嘉南,2017,7,161,120804,1.33,18.37,3.14,15.33,18.4,35.03,79.58,39.2,68.54,2.99
雲嘉南,2017,8,149,135049,1.1,20.17,2.92,14.99,17.89,27.8,73.33,36.05,77.27,3.0
雲嘉南,2017,9,169,136313,1.24,18.57,2.01,15.01,17.0,38.03,78.05,38.05,68.07,3.5
雲嘉南,2017,10,154,138953,1.11,19.9,2.33,16.45,18.81,33.47,68.83,38.78,75.87,3.03
雲嘉南,2017,11,140,126135,1.11,21.41,2.18,14.96,17.19,35.75,70.0,36.88,74.22,3.07
雲嘉南,2017,12,120,105593,1.14,23.23,1.98,13.45,15.49,38.13,71.02,34.43,73.11,3.11
雲嘉南,2017,13,143,120915,1.18,21.34,2.0,14.82,16.45,42.89,78.44,38.99,68.18,3.04
雲嘉南,2017,14,145,122331,1.19,23.42,1.73,12.17,13.85,45.72,65.5,33.86,61.93,3.2
雲嘉南,2017,15,131,116964,1.12,24.65,2.27,13.19,15.54,26.17,50.57,26.04,77.54,3.06
雲嘉南,2017,16,139,113452,1.23,26.86,1.93,9.02,10.73,29.82,44.79,22.38,75.37,2.73
雲嘉南,2017,17,145,115767,1.25,23.52,1.97,13.43,15.16,43.85,63.97,33.56,73.66,3.26
雲嘉南,2017,18,119,116281,1.02,27.21,1.82,11.49,13.2,38.02,58.43,30.52,67.32,3.18
雲嘉南,2017,19,117,114078,1.03,28.69,1.91,9.43,11.19,31.34,56.18,24.49,71.03,3.17
雲嘉南,2017,20,156,124719,1.25,26.27,1.58,11.04,12.48,37.65,44.85,21.76,77.28,3.03
雲嘉南,2017,21,172,130280,1.32,27.79,1.85,10.11,11.74,34.39,45.04,19.91,74.59,3.07
雲嘉南,2017,22,156,123439,1.26,27.73,1.78,7.37,8.89,28.52,37.89,14.99,82.02,2.31
雲嘉南,2017,23,241,157135,1.53,29.39,2.1,7.88,10.03,23.36,35.88,14.48,76.76,2.9
雲嘉南,2017,24,336,162907,2.06,28.4,2.15,6.56,8.72,16.31,25.82,7.69,79.5,2.01
雲嘉南,2017,25,374,167022,2.24,29.24,2.35,6.93,9.33,14.78,25.27,9.36,74.98,2.38
雲嘉南,2017,26,442,171483,2.58,30.1,1.95,6.6,8.39,19.47,29.05,10.74,71.19,2.09
雲嘉南,2017,27,432,172343,2.51,29.17,2.28,7.21,9.49,19.86,26.89,9.49,75.74,2.58
雲嘉南,2017,28,482,172313,2.8,29.68,1.96,8.08,9.81,23.62,32.15,12.33,73.45,2.89
雲嘉南,2017,29,452,164532,2.75,29.46,1.78,8.72,10.34,32.37,43.59,20.62,74.03,2.96
雲嘉南,2017,30,444,172953,2.57,29.44,1.49,7.53,8.98,29.37,37.67,18.22,76.17,3.0
雲嘉南,2017,31,297,160622,1.85,28.44,1.8,6.29,7.96,22.5,29.19,10.53,81.77,2.0
雲嘉南,2017,32,300,158355,1.89,30.34,1.89,5.1,6.88,16.22,30.74,11.17,75.02,1.99
雲嘉南,2017,33,242,163428,1.48,30.61,2.0,6.26,8.19,18.41,26.76,11.37,70.65,2.22
雲嘉南,2017,34,155,125342,1.24,29.86,1.73,8.4,10.02,26.99,40.51,17.97,77.6,2.93
雲嘉南,2017,35,127,121309,1.05,29.14,1.83,8.67,10.27,28.93,42.35,20.61,80.53,2.92
雲嘉南,2017,36,116,118186,0.98,29.76,1.78,7.07,8.73,24.8,30.87,14.61,78.19,2.68
雲嘉南,2017,37,93,120017,0.77,29.96,1.99,9.19,11.09,31.91,46.64,19.86,72.87,2.97
雲嘉南,2017,38,96,119179,0.81,30.1,1.41,10.72,12.08,48.46,63.95,35.81,69.72,3.9
雲嘉南,2017,39,91,99735,0.91,30.11,1.84,8.86,10.59,29.16,41.64,20.26,76.36,2.97
雲嘉南,2017,40,80,98191,0.81,29.96,1.21,9.42,10.67,37.96,57.44,27.25,76.27,3.09
雲嘉南,2017,41,86,97722,0.88,28.97,1.96,10.79,12.73,31.1,59.21,22.94,78.05,3.0
雲嘉南,2017,42,99,87774,1.13,26.48,1.92,9.86,11.79,29.61,48.16,14.84,81.48,2.19
雲嘉南,2017,43,140,122508,1.14,23.71,1.63,13.73,15.33,46.96,77.23,30.4,67.98,3.08
雲嘉南,2017,44,117,107082,1.09,23.73,1.94,13.63,15.52,37.59,85.29,25.4,71.72,2.88
雲嘉南,2017,45,93,104322,0.89,24.76,1.82,13.87,15.72,30.82,78.94,31.93,81.32,2.99
雲嘉南,2017,46,92,109521,0.84,24.72,2.65,14.62,17.23,26.58,69.81,30.9,82.29,3.05
雲嘉南,2017,47,117,104878,1.12,21.64,1.93,14.26,16.16,27.11,66.94,21.03,75.79,2.99
雲嘉南,2017,48,104,109406,0.95,23.15,1.94,13.22,15.14,29.58,76.19,28.1,79.97,2.85
雲嘉南,2017,49,149,128408,1.16,18.73,2.3,15.79,18.07,27.09,71.02,28.91,76.2,2.86
雲嘉南,2017,50,130,112892,1.15,19.23,3.41,16.53,19.95,25.41,69.36,28.5,79.2,3.05
雲嘉南,2017,51,182,138469,1.31,17.45,2.17,14.82,16.99,30.19,73.28,27.69,71.42,2.93
雲嘉南,2017,52,227,144389,1.57,19.59,2.26,15.48,17.75,32.34,94.09,43.51,75.28,3.07
雲嘉南,2018,1,235,167841,1.4,19.03,3.21,15.83,19.02,22.56,65.28,30.33,84.15,2.8
雲嘉南,2018,2,239,167087,1.43,14.31,2.8,14.58,17.29,26.97,46.52,20.27,70.45,2.5
雲嘉南,2018,3,386,190544,2.03,20.13,2.82,16.57,19.41,26.54,80.8,42.33,81.24,2.99
雲嘉南,2018,4,417,197756,2.11,18.99,2.26,14.61,16.87,27.96,62.71,23.97,78.39,2.91
雲嘉南,2018,5,395,183015,2.16,14.1,2.42,13.99,16.48,25.41,44.52,23.39,80.1,2.05
雲嘉南,2018,6,380,185631,2.05,13.89,3.28,16.93,20.15,24.47,62.54,32.33,79.41,2.34
雲嘉南,2018,7,382,184029,2.08,19.38,1.86,14.11,15.95,34.52,88.4,37.71,71.76,2.91
雲嘉南,2018,8,517,202935,2.55,19.97,2.03,14.7,16.8,29.18,71.89,36.09,79.09,2.95
雲嘉南,2018,9,447,193907,2.31,22.4,3.03,14.86,17.95,28.72,83.97,41.63,77.99,3.08
雲嘉南,2018,10,371,183334,2.02,19.5,2.01,13.53,15.51,31.02,59.14,23.82,73.35,2.88
雲嘉南,2018,11,357,184645,1.93,21.99,2.07,14.66,16.73,37.93,72.56,39.11,73.36,3.14
雲嘉南,2018,12,293,169581,1.73,21.16,1.92,13.51,15.39,40.88,64.36,28.09,65.62,2.91
雲嘉南,2018,13,250,162762,1.54,23.54,1.47,11.69,13.25,41.47,79.47,37.9,72.51,2.65
雲嘉南,2018,14,159,135748,1.17,23.47,1.41,10.2,11.72,36.97,84.95,31.26,65.38,2.57
雲嘉南,2018,15,205,164337,1.25,26.03,1.92,10.48,12.37,30.16,51.02,18.23,70.66,2.92
雲嘉南,2018,16,109,111091,0.98,24.35,1.63,12.04,13.61,43.65,72.53,32.96,72.52,3.15
雲嘉南,2018,17,82,104419,0.79,26.58,1.74,11.01,12.59,40.67,66.03,31.1,73.09,3.45
雲嘉南,2018,18,110,103816,1.06,27.98,1.7,8.86,10.57,34.72,56.76,23.67,71.41,3.02
雲嘉南,2018,19,80,114891,0.7,26.87,1.89,10.19,12.01,31.59,51.13,19.15,76.34,3.04
雲嘉南,2018,20,73,119760,0.61,29.31,2.29,7.47,9.79,17.55,33.27,12.74,74.31,2.69
雲嘉南,2018,21,81,101511,0.8,29.79,1.86,7.86,9.61,26.43,42.62,19.07,70.95,2.93
雲嘉南,2018,22,69,108947,0.63,29.98,1.73,7.66,9.26,32.52,51.64,17.99,72.39,3.03
雲嘉南,2018,23,72,116452,0.62,30.2,1.61,7.95,9.51,32.24,45.64,17.28,73.45,3.04
雲嘉南,2018,24,65,84968,0.76,28.18,1.4,9.05,10.5,40.38,45.83,17.71,78.94,2.73
雲嘉南,2018,25,64,107634,0.59,27.36,2.38,6.96,9.4,17.37,28.26,8.21,85.01,2.03
雲嘉南,2018,26,100,113628,0.88,29.12,2.19,7.03,9.27,18.71,33.32,10.81,75.9,2.28
雲嘉南,2018,27,105,121787,0.86,27.97,2.25,6.96,9.22,18.58,26.95,7.97,81.9,2.07
雲嘉南,2018,28,124,124766,0.99,29.26,2.0,7.47,9.47,25.66,40.87,17.49,77.46,3.0
雲嘉南,2018,29,127,129324,0.98,29.75,1.62,6.62,8.17,30.6,39.81,17.74,76.89,2.64
雲嘉南,2018,30,141,138269,1.02,29.41,1.99,6.98,8.96,21.87,34.51,13.0,77.8,2.22
雲嘉南,2018,31,146,143402,1.02,30.02,2.02,5.93,7.9,21.83,29.36,10.6,75.63,2.11
雲嘉南,2018,32,134,129921,1.03,29.92,1.64,6.46,7.99,32.0,37.06,18.31,74.0,2.57
雲嘉南,2018,33,117,130330,0.9,28.45,1.9,7.06,8.95,23.97,25.43,8.76,81.53,2.28
雲嘉南,2018,34,117,133141,0.88,27.18,1.9,6.97,8.78,28.81,23.56,8.68,87.34,2.01
雲嘉南,2018,35,88,126353,0.7,26.43,2.93,6.86,9.74,17.48,23.52,9.06,85.14,2.01
雲嘉南,2018,36,150,146742,1.02,28.45,1.96,7.15,9.03,25.89,33.83,13.63,80.15,2.09
雲嘉南,2018,37,131,122257,1.07,28.62,2.08,9.73,11.75,30.7,50.54,22.06,80.38,3.08
雲嘉南,2018,38,114,130924,0.87,29.53,1.8,7.91,9.66,29.28,44.42,22.01,75.6,2.73
雲嘉南,2018,39,129,139082,0.93,27.51,1.03,8.93,10.0,42.68,62.07,19.12,70.45,2.66
雲嘉南,2018,40,124,139005,0.89,25.91,1.16,11.7,13.11,53.77,73.34,29.06,68.09,3.19
雲嘉南,2018,41,132,152272,0.87,25.6,1.89,12.05,13.77,37.6,56.11,25.25,77.09,3.11
雲嘉南,2018,42,103,130667,0.79,25.23,1.86,12.64,14.38,38.5,58.5,26.18,77.27,3.09
雲嘉南,2018,43,89,122337,0.73,24.88,1.89,12.27,14.07,42.2,81.09,33.41,73.27,3.69
雲嘉南,2018,44,120,119112,1.01,23.08,2.36,14.91,17.21,33.5,65.83,25.86,77.17,3.07
雲嘉南,2018,45,97,114545,0.85,25.18,2.5,13.0,15.47,32.77,83.41,43.92,82.21,3.05
雲嘉南,2018,46,109,129542,0.84,24.4,2.44,15.41,17.95,30.68,71.6,33.98,78.68,3.63
雲嘉南,2018,47,123,143854,0.86,22.95,2.13,13.74,15.91,30.67,61.17,23.98,76.81,3.05
雲嘉南,2018,48,136,124742,1.09,22.06,2.67,15.22,17.83,29.36,61.33,30.39,81.1,3.02
雲嘉南,2018,49,133,139281,0.95,23.29,3.04,14.51,17.5,25.72,64.34,24.32,76.46,3.05
雲嘉南,2018,50,143,144773,0.99,20.91,2.52,14.73,17.34,23.0,52.3,22.02,78.33,2.99
雲嘉南,2018,51,160,143311,1.12,20.89,2.74,17.0,19.61,31.16,81.91,36.95,71.8,3.0
雲嘉南,2018,52,182,144911,1.26,19.6,1.99,12.64,14.53,27.02,54.5,16.47,74.69,2.41
雲嘉南,2019,1,176,159408,1.1,20.57,2.99,15.25,18.32,22.52,54.82,23.98,81.38,2.78
雲嘉南,2019,2,258,169365,1.52,21.28,3.09,15.12,18.27,25.08,71.61,32.02,80.5,2.8
雲嘉南,2019,3,246,164418,1.5,18.52,1.91,14.28,16.08,30.26,74.7,38.07,81.39,2.35
雲嘉南,2019,4,284,161435,1.76,17.11,2.31,15.86,18.14,35.53,82.52,37.93,72.03,3.05
雲嘉南,2019,5,352,183728,1.92,20.54,2.6,15.57,18.06,31.95,76.71,38.08,74.58,2.97
雲嘉南,2019,6,193,154483,1.25,21.34,1.48,10.34,11.88,30.34,56.56,27.18,75.53,2.09
雲嘉南,2019,7,355,181976,1.95,21.98,1.98,13.13,15.11,29.77,56.15,25.77,76.85,2.84
雲嘉南,2019,8,301,173849,1.73,21.33,2.41,13.47,15.9,27.97,58.08,29.29,80.7,2.45
雲嘉南,2019,9,305,187890,1.62,22.03,1.72,11.75,13.47,36.12,65.83,34.17,78.29,2.33
雲嘉南,2019,10,234,165158,1.42,19.57,2.42,15.47,17.86,28.83,42.77,23.29,85.62,2.22
雲嘉南,2019,11,275,172512,1.59,21.83,2.08,14.21,16.26,42.15,69.33,36.35,73.32,2.96
雲嘉南,2019,12,223,151583,1.47,22.45,3.07,13.36,16.37,25.14,53.68,27.08,80.63,2.78
雲嘉南,2019,13,227,155762,1.46,23.62,1.76,10.77,12.46,37.05,50.46,23.62,77.41,2.9
雲嘉南,2019,14,177,163361,1.08,23.93,1.61,10.31,11.95,39.85,58.98,32.81,78.1,2.29
雲嘉南,2019,15,164,155392,1.06,25.32,1.89,10.03,11.88,32.6,48.42,22.9,76.26,2.83
雲嘉南,2019,16,160,137035,1.17,25.41,1.63,11.02,12.66,35.13,39.23,20.15,80.36,2.08
雲嘉南,2019,17,174,156048,1.12,27.74,1.93,8.22,10.0,28.16,39.97,19.28,75.75,2.09
雲嘉南,2019,18,160,135304,1.18,24.45,1.67,10.35,12.04,33.28,39.46,18.02,82.68,2.05
雲嘉南,2019,19,165,143946,1.15,25.09,1.83,10.98,12.73,34.61,47.24,24.65,82.62,2.54
雲嘉南,2019,20,201,145911,1.38,28.62,2.1,6.72,8.9,18.14,28.07,11.25,79.9,2.0
雲嘉南,2019,21,202,158891,1.27,26.85,1.53,10.2,11.77,41.41,54.04,26.56,77.85,3.02
雲嘉南,2019,22,192,169994,1.13,27.99,2.02,8.1,10.02,25.89,31.0,12.36,76.77,2.12
雲嘉南,2019,23,157,135772,1.16,29.29,2.59,6.75,9.29,16.05,22.18,8.81,75.75,2.0
雲嘉南,2019,24,188,155900,1.21,27.66,1.92,8.55,10.34,31.55,23.28,13.24,82.41,2.02
雲嘉南,2019,25,186,162496,1.14,29.58,2.3,6.48,8.78,16.42,19.71,7.42,75.06,1.9
雲嘉南,2019,26,197,144800,1.36,28.8,2.07,7.1,9.26,21.2,20.71,8.17,77.35,1.91
雲嘉南,2019,27,190,153660,1.24,28.66,2.27,5.87,8.11,18.73,18.35,7.4,79.66,2.0
雲嘉南,2019,28,211,159448,1.32,29.37,1.92,5.21,7.22,18.47,15.79,9.91,78.69,1.97
雲嘉南,2019,29,248,166363,1.49,29.15,1.9,6.74,8.55,24.74,22.56,13.07,80.15,1.99
雲嘉南,2019,30,243,155095,1.57,29.58,1.99,6.21,8.19,19.43,18.01,7.98,76.76,1.97
雲嘉南,2019,31,278,166420,1.67,29.08,1.76,7.19,8.98,28.16,27.18,14.35,79.46,2.03
雲嘉南,2019,32,251,151881,1.65,29.71,1.73,5.23,6.81,27.97,31.77,12.57,81.67,1.98
雲嘉南,2019,33,190,152555,1.25,27.42,1.67,6.01,7.7,26.67,14.77,7.08,87.67,1.82
雲嘉南,2019,34,199,158217,1.26,28.43,1.88,6.49,8.16,27.05,23.84,13.59,83.7,2.04
雲嘉南,2019,35,229,164807,1.39,29.1,1.98,7.24,9.14,27.07,28.29,16.38,80.53,2.28
雲嘉南,2019,36,223,147786,1.51,28.71,1.93,7.05,8.87,27.65,23.48,12.81,80.87,2.02
雲嘉南,2019,37,230,152821,1.51,29.03,1.2,7.71,9.07,37.3,37.83,22.48,78.75,2.23
雲嘉南,2019,38,235,167104,1.41,27.05,1.21,8.57,9.92,51.83,56.66,18.59,68.41,2.16
雲嘉南,2019,39,224,165455,1.35,27.65,1.95,10.61,12.38,37.54,56.13,23.74,75.44,2.93
雲嘉南,2019,40,189,150787,1.25,28.39,1.55,7.8,9.36,40.49,49.8,31.13,75.96,2.08
雲嘉南,2019,41,177,151894,1.17,27.7,1.4,9.28,10.7,45.02,59.61,27.69,74.17,2.82
雲嘉南,2019,42,184,149701,1.23,25.27,1.65,10.83,12.39,43.6,61.82,20.85,68.57,2.81
雲嘉南,2019,43,147,145120,1.01,25.47,2.01,12.34,14.27,40.33,56.68,25.36,73.49,2.93
雲嘉南,2019,44,150,140415,1.07,25.16,1.79,11.11,12.84,41.63,71.9,27.07,76.9,2.64
雲嘉南,2019,45,176,138078,1.27,23.32,1.89,12.4,14.22,41.78,60.39,23.01,70.48,2.71
雲嘉南,2019,46,188,141440,1.33,23.16,2.33,14.61,16.85,42.13,72.74,34.57,72.74,2.99
雲嘉南,2019,47,165,147029,1.12,22.77,2.63,12.7,15.27,28.76,51.62,19.78,76.37,2.18
雲嘉南,2019,48,144,134047,1.07,21.55,2.02,12.23,14.22,31.95,56.12,19.6,72.71,2.28
雲嘉南,2019,49,139,117595,1.18,16.9,2.17,12.62,14.91,30.06,34.74,15.38,73.96,2.0
雲嘉南,2019,50,205,151275,1.36,20.12,3.43,15.61,19.04,30.12,58.08,29.32,75.97,2.25
雲嘉南,2019,51,256,173443,1.48,21.18,3.72,14.54,18.22,21.05,44.6,22.72,81.05,2.2
雲嘉南,2019,52,251,160474,1.56,19.94,2.39,14.38,16.76,24.17,42.74,19.16,80.53,2.14
高屏,2016,1,24,54173,0.44,21.94,5.17,16.3,21.49,22.14,60.98,34.15,82.45,3.35
高屏,2016,2,313,201168,1.56,19.34,3.81,16.25,20.04,25.66,54.12,30.2,79.48,3.09
高屏,2016,3,281,189456,1.48,19.49,4.99,18.22,23.18,24.87,61.29,35.31,79.88,3.5
高屏,2016,4,317,202663,1.56,15.33,4.04,16.88,20.9,25.33,48.19,26.89,77.13,2.84
高屏,2016,5,404,200089,2.02,19.05,4.56,16.45,21.03,22.06,47.51,25.74,80.01,2.36
高屏,2016,6,607,220295,2.76,17.45,2.44,12.93,15.35,39.44,61.91,35.83,64.62,2.74
高屏,2016,7,470,214479,2.19,20.08,4.24,15.0,19.23,21.58,49.24,27.2,74.02,2.85
高屏,2016,8,1045,233753,4.47,19.83,3.03,17.44,20.36,32.2,77.6,42.97,72.72,3.29
高屏,2016,9,1097,236012,4.65,20.01,2.66,16.07,18.65,38.48,75.25,39.36,68.09,3.36
高屏,2016,10,1078,231249,4.66,23.13,3.36,15.76,19.06,30.41,56.43,32.24,72.6,3.8
高屏,2016,11,922,231895,3.98,19.79,5.52,18.21,23.67,23.72,53.59,30.4,81.62,3.39
高屏,2016,12,811,225075,3.6,22.9,3.4,15.09,18.45,25.81,58.15,34.19,81.25,2.92
高屏,2016,13,634,226173,2.8,19.68,2.64,15.67,18.29,42.69,60.28,33.75,69.69,3.37
高屏,2016,14,696,224156,3.1,26.08,2.24,11.54,13.84,29.63,56.05,31.27,73.8,3.65
高屏,2016,15,546,221046,2.47,25.99,2.66,11.77,14.38,29.12,36.51,18.3,76.81,3.56
高屏,2016,16,461,209360,2.2,27.09,3.07,10.29,13.33,27.84,41.16,20.32,74.68,3.23
高屏,2016,17,381,206209,1.85,27.85,2.34,9.28,11.63,24.58,34.91,16.05,73.79,3.23
高屏,2016,18,341,199758,1.71,27.67,2.26,9.43,11.8,36.56,54.68,29.02,69.88,3.46
高屏,2016,19,254,190476,1.33,28.79,2.51,8.22,10.79,22.29,30.6,10.91,73.79,3.26
高屏,2016,20,233,193302,1.21,27.83,2.02,10.04,12.02,41.15,43.38,19.73,72.79,3.25
高屏,2016,21,214,186637,1.15,27.91,1.99,8.97,10.91,29.81,34.27,15.19,78.62,3.03
高屏,2016,22,203,178901,1.13,30.42,2.48,6.5,8.96,18.78,27.69,8.83,72.52,2.93
高屏,2016,23,174,170649,1.02,29.14,2.33,6.89,9.13,21.62,27.28,8.98,77.48,2.46
高屏,2016,24,153,153375,1.0,27.27,3.48,7.55,10.92,18.57,25.72,7.23,85.3,2.58
高屏,2016,25,205,180005,1.14,30.0,3.06,6.52,9.49,17.76,27.14,8.44,73.25,3.0
高屏,2016,26,141,177047,0.8,30.8,2.93,5.46,8.34,15.9,28.93,7.05,71.2,2.97
高屏,2016,27,162,164083,0.99,30.43,2.28,6.89,9.26,23.61,32.73,10.65,72.05,3.34
高屏,2016,28,161,178344,0.9,28.01,2.19,5.88,8.1,23.21,28.46,7.04,84.52,2.56
高屏,2016,29,145,162514,0.89,29.75,2.55,6.34,8.86,17.58,31.32,10.67,74.76,2.76
高屏,2016,30,153,174310,0.88,30.36,2.36,7.23,9.61,23.97,29.37,12.36,71.49,3.21
高屏,2016,31,158,158501,1.0,29.29,2.15,7.07,9.24,26.25,30.99,12.51,75.81,2.77
高屏,2016,32,176,159581,1.1,29.2,2.02,7.72,9.75,32.01,29.83,12.03,78.58,2.82
高屏,2016,33,163,166478,0.98,27.3,2.44,7.37,9.85,21.52,22.99,5.97,85.22,2.77
高屏,2016,34,190,186797,1.02,29.11,2.38,8.09,10.49,29.89,37.61,16.67,77.8,2.85
高屏,2016,35,192,165807,1.16,28.73,2.09,9.05,11.0,46.31,45.66,23.29,76.19,2.95
高屏,2016,36,173,186510,0.93,27.01,3.19,8.84,12.0,21.81,19.95,6.55,87.4,2.38
高屏,2016,37,155,162888,0.95,28.92,2.82,6.77,9.56,22.07,26.93,9.63,79.86,2.52
高屏,2016,38,143,161023,0.89,28.5,2.25,9.27,11.5,37.91,42.25,18.24,77.4,2.96
高屏,2016,39,227,189383,1.2,28.32,2.0,8.69,10.46,43.68,50.23,23.67,79.85,3.09
高屏,2016,40,160,159631,1.0,27.8,2.61,10.9,13.55,32.27,41.6,18.96,80.74,3.44
高屏,2016,41,188,190496,0.99,26.54,3.26,10.26,13.47,22.77,36.39,13.22,85.68,2.61
高屏,2016,42,218,196666,1.11,28.19,2.86,11.95,14.8,36.59,64.43,30.78,78.21,3.52
高屏,2016,43,234,194087,1.21,28.91,2.38,9.66,12.09,27.3,43.6,17.17,76.9,3.42
高屏,2016,44,244,187326,1.3,26.67,2.39,13.76,16.07,41.45,69.84,32.34,73.47,3.79
高屏,2016,45,291,200047,1.45,25.2,2.25,13.53,15.71,39.34,59.49,28.4,71.77,3.21
高屏,2016,46,299,191981,1.56,25.75,2.2,15.07,17.33,46.04,78.31,43.03,75.69,4.09
高屏,2016,47,268,192070,1.4,25.53,3.74,16.63,20.38,29.76,66.26,36.09,77.97,3.61
高屏,2016,48,251,200609,1.25,22.95,3.35,15.4,18.79,27.51,51.82,24.16,80.25,2.86
高屏,2016,49,246,181683,1.35,23.59,3.34,18.07,21.42,31.97,83.11,41.25,77.02,3.57
高屏,2016,50,275,200713,1.37,22.51,2.97,17.04,20.05,34.68,70.69,33.48,72.99,3.61
高屏,2016,51,318,198218,1.6,21.82,3.2,18.47,21.71,33.1,72.56,39.46,72.71,3.75
高屏,2016,52,296,194896,1.52,20.66,4.03,17.23,21.31,27.87,69.91,34.33,76.36,3.12
高屏,2017,1,302,203959,1.48,22.32,3.15,15.72,18.9,32.84,76.7,41.44,77.8,3.07
高屏,2017,2,280,194118,1.44,21.74,3.36,17.9,21.2,33.18,78.43,40.35,75.75,3.58
高屏,2017,3,297,198829,1.49,20.25,3.06,17.27,20.37,29.81,67.85,32.89,73.73,3.19
高屏,2017,4,295,197066,1.5,19.5,2.83,17.17,19.95,35.59,76.6,35.05,69.38,3.5
高屏,2017,5,227,192701,1.18,20.81,2.16,14.65,16.79,32.69,70.76,32.69,73.21,3.41
高屏,2017,6,302,194322,1.55,18.74,2.93,16.54,19.39,31.93,84.6,41.65,70.44,3.38
高屏,2017,7,280,194263,1.44,19.85,2.83,16.12,18.98,39.33,68.39,34.17,66.43,3.4
高屏,2017,8,288,192637,1.5,22.72,3.17,15.65,18.8,30.1,68.9,32.6,74.83,3.36
高屏,2017,9,248,192502,1.29,20.65,2.04,15.3,17.25,42.53,78.1,38.54,66.62,3.66
高屏,2017,10,270,186201,1.45,21.64,3.19,16.6,19.72,32.95,66.68,36.42,74.99,3.12
高屏,2017,11,237,183901,1.29,22.83,2.5,14.03,16.5,39.52,65.54,34.02,74.61,3.52
高屏,2017,12,228,189722,1.2,24.81,2.02,12.24,14.21,41.72,63.91,29.68,72.43,3.42
高屏,2017,13,207,186190,1.11,22.07,1.84,13.1,14.89,43.95,63.06,29.64,69.55,3.06
高屏,2017,14,251,187445,1.34,23.95,1.61,10.87,12.44,46.8,56.95,26.68,63.3,2.91
高屏,2017,15,207,178009,1.16,25.54,2.93,12.03,14.96,26.29,43.11,20.85,77.69,3.05
高屏,2017,16,193,175365,1.1,27.1,2.13,8.91,11.04,25.8,38.05,16.7,75.6,2.85
高屏,2017,17,218,184047,1.18,24.45,1.83,12.42,14.09,44.83,52.79,26.22,75.53,3.39
高屏,2017,18,198,159486,1.24,27.61,1.69,10.17,11.74,40.92,52.32,25.68,68.48,3.53
高屏,2017,19,207,186300,1.11,28.89,2.1,8.5,10.53,30.44,43.74,18.72,68.71,3.46
高屏,2017,20,248,180757,1.37,26.72,1.85,10.36,12.16,37.77,40.3,18.84,76.65,2.97
高屏,2017,21,232,179809,1.29,27.82,1.72,8.71,10.41,34.12,34.91,14.97,77.98,2.79
高屏,2017,22,263,203414,1.29,28.0,1.99,7.12,9.03,29.25,36.23,14.48,82.0,2.99
高屏,2017,23,330,200710,1.64,29.31,2.38,6.94,9.34,19.0,29.01,10.07,77.7,2.75
高屏,2017,24,486,203741,2.39,28.43,2.62,6.0,8.59,15.45,26.21,8.15,81.32,2.3
高屏,2017,25,642,223901,2.87,29.5,2.7,6.42,9.06,15.73,24.49,9.52,74.48,2.69
高屏,2017,26,771,221866,3.48,29.89,2.31,6.74,9.07,18.69,28.97,10.68,72.75,2.74
高屏,2017,27,736,219186,3.36,29.56,2.56,6.27,8.8,17.37,25.8,9.38,74.05,2.77
