region,year,week,value
雲嘉南,2018,3,16.57
高屏,2018,3,17.87
中彰投,2018,4,15.07
北北基桃竹苗,2018,4,12.07
宜花東,2018,4,8.59
雲嘉南,2018,4,14.61
高屏,2018,4,15.76
中彰投,2018,5,13.4
北北基桃竹苗,2018,5,13.22
宜花東,2018,5,8.9
雲嘉南,2018,5,13.99
高屏,2018,5,15.59
中彰投,2018,6,16.61
北北基桃竹苗,2018,6,16.75
宜花東,2018,6,10.34
雲嘉南,2018,6,16.93
高屏,2018,6,16.36
中彰投,2018,7,14.69
北北基桃竹苗,2018,7,16.69
宜花東,2018,7,8.38
雲嘉南,2018,7,14.11
高屏,2018,7,12.8
中彰投,2018,8,15.76
北北基桃竹苗,2018,8,15.56
宜花東,2018,8,8.42
雲嘉南,2018,8,14.7
高屏,2018,8,14.01
中彰投,2018,9,16.84
北北基桃竹苗,2018,9,20.16
宜花東,2018,9,8.65
雲嘉南,2018,9,14.86
高屏,2018,9,13.15
中彰投,2018,10,12.73
北北基桃竹苗,2018,10,12.87
宜花東,2018,10,7.37
雲嘉南,2018,10,13.53
高屏,2018,10,13.39
中彰投,2018,11,17.38
北北基桃竹苗,2018,11,19.8
宜花東,2018,11,8.17
雲嘉南,2018,11,14.66
高屏,2018,11,13.42
中彰投,2018,12,13.99
北北基桃竹苗,2018,12,14.72
宜花東,2018,12,7.68
雲嘉南,2018,12,13.51
高屏,2018,12,11.93
中彰投,2018,13,13.43
北北基桃竹苗,2018,13,13.13
宜花東,2018,13,6.63
雲嘉南,2018,13,11.69
高屏,2018,13,10.83
中彰投,2018,14,11.29
北北基桃竹苗,2018,14,12.86
宜花東,2018,14,6.66
雲嘉南,2018,14,10.2
高屏,2018,14,9.69
中彰投,2018,15,11.14
北北基桃竹苗,2018,15,16.89
宜花東,2018,15,6.78
雲嘉南,2018,15,10.48
高屏,2018,15,9.8
中彰投,2018,16,14.33
北北基桃竹苗,2018,16,15.2
宜花東,2018,16,7.31
雲嘉南,2018,16,12.04
高屏,2018,16,11.34
中彰投,2018,17,14.08
北北基桃竹苗,2018,17,15.73
宜花東,2018,17,7.07
雲嘉南,2018,17,11.01
高屏,2018,17,9.16
中彰投,2018,18,11.17
北北基桃竹苗,2018,18,14.22
宜花東,2018,18,6.55
雲嘉南,2018,18,8.86
高屏,2018,18,8.45
中彰投,2018,19,11.93
北北基桃竹苗,2018,19,13.49
宜花東,2018,19,6.78
雲嘉南,2018,19,10.19
高屏,2018,19,8.34
中彰投,2018,20,8.6
北北基桃竹苗,2018,20,13.34
宜花東,2018,20,5.47
