region,year,week,value
中彰投,2017,12,74.55
北北基桃竹苗,2017,12,82.67
宜花東,2017,12,81.83
雲嘉南,2017,12,73.11
高屏,2017,12,72.43
中彰投,2017,13,68.87
北北基桃竹苗,2017,13,70.54
宜花東,2017,13,74.32
雲嘉南,2017,13,68.18
高屏,2017,13,69.55
中彰投,2017,14,62.42
北北基桃竹苗,2017,14,63.33
宜花東,2017,14,67.43
雲嘉南,2017,14,61.93
高屏,2017,14,63.3
中彰投,2017,15,78.04
北北基桃竹苗,2017,15,78.84
宜花東,2017,15,80.71
雲嘉南,2017,15,77.54
高屏,2017,15,77.69
中彰投,2017,16,76.5
北北基桃竹苗,2017,16,80.38
宜花東,2017,16,79.98
雲嘉南,2017,16,75.37
高屏,2017,16,75.6
中彰投,2017,17,74.95
北北基桃竹苗,2017,17,72.67
宜花東,2017,17,76.73
雲嘉南,2017,17,73.66
高屏,2017,17,75.53
中彰投,2017,18,69.91
北北基桃竹苗,2017,18,73.38
宜花東,2017,18,75.13
雲嘉南,2017,18,67.32
高屏,2017,18,68.48
中彰投,2017,19,72.6
北北基桃竹苗,2017,19,77.13
宜花東,2017,19,75.81
雲嘉南,2017,19,71.03
高屏,2017,19,68.71
中彰投,2017,20,77.96
北北基桃竹苗,2017,20,78.56
宜花東,2017,20,82.07
雲嘉南,2017,20,77.28
高屏,2017,20,76.65
中彰投,2017,21,75.74
北北基桃竹苗,2017,21,78.82
宜花東,2017,21,81.67
雲嘉南,2017,21,74.59
高屏,2017,21,77.98
中彰投,2017,22,82.17
北北基桃竹苗,2017,22,80.91
宜花東,2017,22,84.23
雲嘉南,2017,22,82.02
高屏,2017,22,82.0
中彰投,2017,23,78.02
北北基桃竹苗,2017,23,80.41
宜花東,2017,23,79.44
雲嘉南,2017,23,76.76
高屏,2017,23,77.7
中彰投,2017,24,82.19
北北基桃竹苗,2017,24,85.69
宜花東,2017,24,82.02
雲嘉南,2017,24,79.5
高屏,2017,24,81.32
中彰投,2017,25,76.45
北北基桃竹苗,2017,25,75.94
宜花東,2017,25,74.71
雲嘉南,2017,25,74.98
高屏,2017,25,74.48
中彰投,2017,26,72.61
北北基桃竹苗,2017,26,73.68
宜花東,2017,26,72.62
雲嘉南,2017,26,71.19
高屏,2017,26,72.75
中彰投,2017,27,78.03
北北基桃竹苗,2017,27,75.99
宜花東,2017,27,75.03
雲嘉南,2017,27,75.74
高屏,2017,27,74.05
中彰投,2017,28,74.7
北北基桃竹苗,2017,28,74.42
宜花東,2017,28,71.79
雲嘉南,2017,28,73.45
高屏,2017,28,72.38
中彰投,2017,29,74.2
北北基桃竹苗,2017,29,70.3
宜花東,2017,29,72.01
雲嘉南,2017,29,74.03
高屏,2017,29,75.11
中彰投,2017,30,75.78
