region,year,week,value
高屏,2017,19,30.44
中彰投,2017,20,35.54
北北基桃竹苗,2017,20,38.82
宜花東,2017,20,35.51
雲嘉南,2017,20,37.65
高屏,2017,20,37.77
中彰投,2017,21,31.69
北北基桃竹苗,2017,21,32.5
宜花東,2017,21,29.67
雲嘉南,2017,21,34.39
高屏,2017,21,34.12
中彰投,2017,22,28.16
北北基桃竹苗,2017,22,28.9
宜花東,2017,22,26.09
雲嘉南,2017,22,28.52
高屏,2017,22,29.25
中彰投,2017,23,23.51
北北基桃竹苗,2017,23,25.47
宜花東,2017,23,18.22
雲嘉南,2017,23,23.36
高屏,2017,23,19.0
中彰投,2017,24,17.31
北北基桃竹苗,2017,24,23.34
宜花東,2017,24,20.02
雲嘉南,2017,24,16.31
高屏,2017,24,15.45
中彰投,2017,25,15.35
北北基桃竹苗,2017,25,17.51
宜花東,2017,25,19.44
雲嘉南,2017,25,14.78
高屏,2017,25,15.73
中彰投,2017,26,22.52
北北基桃竹苗,2017,26,23.82
宜花東,2017,26,18.13
雲嘉南,2017,26,19.47
高屏,2017,26,18.69
中彰投,2017,27,21.84
北北基桃竹苗,2017,27,19.44
宜花東,2017,27,12.72
雲嘉南,2017,27,19.86
高屏,2017,27,17.37
中彰投,2017,28,23.93
北北基桃竹苗,2017,28,20.75
宜花東,2017,28,15.24
雲嘉南,2017,28,23.62
高屏,2017,28,21.03
中彰投,2017,29,29.97
北北基桃竹苗,2017,29,24.49
宜花東,2017,29,15.44
雲嘉南,2017,29,32.37
高屏,2017,29,30.96
中彰投,2017,30,30.17
北北基桃竹苗,2017,30,25.46
宜花東,2017,30,17.68
雲嘉南,2017,30,29.37
高屏,2017,30,24.48
中彰投,2017,31,23.04
北北基桃竹苗,2017,31,24.3
宜花東,2017,31,22.54
雲嘉南,2017,31,22.5
高屏,2017,31,22.77
中彰投,2017,32,18.27
北北基桃竹苗,2017,32,22.43
宜花東,2017,32,25.17
雲嘉南,2017,32,16.22
高屏,2017,32,16.56
中彰投,2017,33,20.89
北北基桃竹苗,2017,33,24.98
宜花東,2017,33,21.69
雲嘉南,2017,33,18.41
高屏,2017,33,21.73
中彰投,2017,34,27.5
北北基桃竹苗,2017,34,23.42
宜花東,2017,34,18.81
雲嘉南,2017,34,26.99
高屏,2017,34,24.5
中彰投,2017,35,28.84
北北基桃竹苗,2017,35,25.53
宜花東,2017,35,17.43
雲嘉南,2017,35,28.93
高屏,2017,35,23.59
中彰投,2017,36,25.72
北北基桃竹苗,2017,36,24.9
宜花東,2017,36,19.52
雲嘉南,2017,36,24.8
高屏,2017,36,23.23
中彰投,2017,37,30.75
北北基桃竹苗,2017,37,29.72
宜花東,2017,37,24.03
雲嘉南,2017,37,31.91
高屏,2017,37,34.44
中彰投,2017,38,44.52
北北基桃竹苗,2017,38,42.85
宜花東,2017,38,29.42
雲嘉南,2017,38,48.46
高屏,2017,38,44.83
中彰投,2017,39,28.53
北北基桃竹苗,2017,39,31.33
宜花東,2017,39,22.72
雲嘉南,2017,39,29.16
高屏,2017,39,29.1
中彰投,2017,40,34.34
北北基桃竹苗,2017,40,35.67
宜花東,2017,40,27.52
雲嘉南,2017,40,37.96
高屏,2017,40,39.38
中彰投,2017,41,30.04
北北基桃竹苗,2017,41,23.6
宜花東,2017,41,19.16
雲嘉南,2017,41,31.1
高屏,2017,41,28.46
中彰投,2017,42,28.48
北北基桃竹苗,2017,42,29.47
宜花東,2017,42,26.45
雲嘉南,2017,42,29.61
高屏,2017,42,32.24
中彰投,2017,43,46.63
北北基桃竹苗,2017,43,48.35
宜花東,2017,43,42.65
雲嘉南,2017,43,46.96
高屏,2017,43,49.4
中彰投,2017,44,36.7
北北基桃竹苗,2017,44,38.5
宜花東,2017,44,35.28
雲嘉南,2017,44,37.59
高屏,2017,44,41.68
中彰投,2017,45,29.78
北北基桃竹苗,2017,45,34.06
宜花東,2017,45,26.06
雲嘉南,2017,45,30.82
高屏,2017,45,32.89
中彰投,2017,46,23.47
北北基桃竹苗,2017,46,26.46
宜花東,2017,46,24.63
雲嘉南,2017,46,26.58
高屏,2017,46,30.22
中彰投,2017,47,24.28
北北基桃竹苗,2017,47,28.07
宜花東,2017,47,27.36
雲嘉南,2017,47,27.11
高屏,2017,47,30.61
中彰投,2017,48,27.71
北北基桃竹苗,2017,48,29.57
宜花東,2017,48,26.76
雲嘉南,2017,48,29.58
高屏,2017,48,31.16
中彰投,2017,49,26.14
北北基桃竹苗,2017,49,32.14
宜花東,2017,49,30.78
雲嘉南,2017,49,27.09
高屏,2017,49,28.03
中彰投,2017,50,23.51
北北基桃竹苗,2017,50,30.31
宜花東,2017,50,27.43
雲嘉南,2017,50,25.41
高屏,2017,50,27.77
中彰投,2017,51,29.01
北北基桃竹苗,2017,51,32.73
宜花東,2017,51,30.68
雲嘉南,2017,51,30.19
高屏,2017,51,30.85
中彰投,2017,52,29.14
北北基桃竹苗,2017,52,34.6
宜花東,2017,52,32.47
雲嘉南,2017,52,32.34
高屏,2017,52,35.23
中彰投,2018,1,20.12
北北基桃竹苗,2018,1,27.84
宜花東,2018,1,24.86
雲嘉南,2018,1,22.56
高屏,2018,1,27.19
中彰投,2018,2,26.22
北北基桃竹苗,2018,2,28.73
宜花東,2018,2,29.43
雲嘉南,2018,2,26.97
高屏,2018,2,26.89
中彰投,2018,3,23.46
北北基桃竹苗,2018,3,28.6
宜花東,2018,3,25.81
雲嘉南,2018,3,26.54
高屏,2018,3,30.4
中彰投,2018,4,25.96
北北基桃竹苗,2018,4,32.43
宜花東,2018,4,31.18
雲嘉南,2018,4,27.96
高屏,2018,4,31.82
中彰投,2018,5,24.58
北北基桃竹苗,2018,5,31.12
宜花東,2018,5,30.86
雲嘉南,2018,5,25.41
高屏,2018,5,23.92
中彰投,2018,6,23.46
北北基桃竹苗,2018,6,30.15
宜花東,2018,6,27.85
雲嘉南,2018,6,24.47
高屏,2018,6,23.91
中彰投,2018,7,32.84
北北基桃竹苗,2018,7,34.61
宜花東,2018,7,32.92
雲嘉南,2018,7,34.52
高屏,2018,7,32.62
中彰投,2018,8,25.79
北北基桃竹苗,2018,8,29.96
宜花東,2018,8,30.38
雲嘉南,2018,8,29.18
高屏,2018,8,31.09
中彰投,2018,9,25.9
北北基桃竹苗,2018,9,25.67
宜花東,2018,9,27.41
雲嘉南,2018,9,28.72
高屏,2018,9,30.37
中彰投,2018,10,30.19
