region,year,week,value
雲嘉南,2018,31,7.9
高屏,2018,31,8.65
中彰投,2018,32,9.44
北北基桃竹苗,2018,32,14.55
宜花東,2018,32,6.92
雲嘉南,2018,32,7.99
高屏,2018,32,7.93
中彰投,2018,33,9.3
北北基桃竹苗,2018,33,16.07
宜花東,2018,33,7.89
雲嘉南,2018,33,8.95
高屏,2018,33,9.33
中彰投,2018,34,9.46
北北基桃竹苗,2018,34,15.23
宜花東,2018,34,7.41
雲嘉南,2018,34,8.78
高屏,2018,34,8.53
中彰投,2018,35,10.63
北北基桃竹苗,2018,35,19.07
宜花東,2018,35,8.05
雲嘉南,2018,35,9.74
高屏,2018,35,10.32
中彰投,2018,36,9.9
北北基桃竹苗,2018,36,16.21
宜花東,2018,36,7.17
雲嘉南,2018,36,9.03
高屏,2018,36,8.69
中彰投,2018,37,13.81
北北基桃竹苗,2018,37,13.87
宜花東,2018,37,7.25
雲嘉南,2018,37,11.75
高屏,2018,37,10.27
中彰投,2018,38,12.18
北北基桃竹苗,2018,38,15.62
宜花東,2018,38,7.03
雲嘉南,2018,38,9.66
高屏,2018,38,9.33
中彰投,2018,39,9.39
北北基桃竹苗,2018,39,13.82
宜花東,2018,39,6.96
雲嘉南,2018,39,10.0
高屏,2018,39,9.85
中彰投,2018,40,13.01
北北基桃竹苗,2018,40,14.69
宜花東,2018,40,7.59
雲嘉南,2018,40,13.11
高屏,2018,40,11.11
中彰投,2018,41,14.5
北北基桃竹苗,2018,41,14.8
宜花東,2018,41,8.39
雲嘉南,2018,41,13.77
高屏,2018,41,12.05
中彰投,2018,42,14.85
北北基桃竹苗,2018,42,15.58
宜花東,2018,42,8.67
雲嘉南,2018,42,14.38
高屏,2018,42,12.42
中彰投,2018,43,15.02
北北基桃竹苗,2018,43,17.18
宜花東,2018,43,8.98
雲嘉南,2018,43,14.07
高屏,2018,43,12.38
中彰投,2018,44,16.99
北北基桃竹苗,2018,44,14.52
宜花東,2018,44,11.09
雲嘉南,2018,44,17.21
高屏,2018,44,18.33
中彰投,2018,45,18.61
北北基桃竹苗,2018,45,19.46
宜花東,2018,45,9.5
雲嘉南,2018,45,15.47
高屏,2018,45,13.64
中彰投,2018,46,18.72
北北基桃竹苗,2018,46,17.91
宜花東,2018,46,9.88
雲嘉南,2018,46,17.95
高屏,2018,46,14.92
中彰投,2018,47,17.63
北北基桃竹苗,2018,47,17.26
宜花東,2018,47,9.57
雲嘉南,2018,47,15.91
高屏,2018,47,15.73
中彰投,2018,48,19.73
北北基桃竹苗,2018,48,20.8
宜花東,2018,48,10.77
雲嘉南,2018,48,17.83
高屏,2018,48,16.98
中彰投,2018,49,18.7
北北基桃竹苗,2018,49,19.88
宜花東,2018,49,10.19
