region,year,week,value
宜花東,2017,45,2.28
雲嘉南,2017,45,1.82
高屏,2017,45,2.07
中彰投,2017,46,3.31
北北基桃竹苗,2017,46,4.99
宜花東,2017,46,2.59
雲嘉南,2017,46,2.65
高屏,2017,46,2.57
中彰投,2017,47,2.36
北北基桃竹苗,2017,47,4.85
宜花東,2017,47,2.56
雲嘉南,2017,47,1.93
高屏,2017,47,2.4
中彰投,2017,48,2.69
北北基桃竹苗,2017,48,5.2
宜花東,2017,48,2.16
雲嘉南,2017,48,1.94
高屏,2017,48,2.23
中彰投,2017,49,3.08
北北基桃竹苗,2017,49,4.97
宜花東,2017,49,2.4
雲嘉南,2017,49,2.3
高屏,2017,49,2.45
中彰投,2017,50,4.38
北北基桃竹苗,2017,50,5.48
宜花東,2017,50,2.48
雲嘉南,2017,50,3.41
高屏,2017,50,2.98
中彰投,2017,51,2.9
北北基桃竹苗,2017,51,5.15
宜花東,2017,51,2.02
雲嘉南,2017,51,2.17
高屏,2017,51,2.25
中彰投,2017,52,3.09
北北基桃竹苗,2017,52,3.85
宜花東,2017,52,1.71
雲嘉南,2017,52,2.26
高屏,2017,52,1.94
中彰投,2018,1,4.78
北北基桃竹苗,2018,1,5.06
宜花東,2018,1,2.71
雲嘉南,2018,1,3.21
高屏,2018,1,3.71
中彰投,2018,2,3.43
北北基桃竹苗,2018,2,6.29
宜花東,2018,2,2.42
雲嘉南,2018,2,2.8
高屏,2018,2,2.97
中彰投,2018,3,4.25
北北基桃竹苗,2018,3,7.12
宜花東,2018,3,2.95
雲嘉南,2018,3,2.82
高屏,2018,3,3.14
中彰投,2018,4,2.73
北北基桃竹苗,2018,4,3.76
宜花東,2018,4,1.8
雲嘉南,2018,4,2.26
高屏,2018,4,2.49
中彰投,2018,5,2.58
北北基桃竹苗,2018,5,4.06
宜花東,2018,5,2.11
雲嘉南,2018,5,2.42
高屏,2018,5,3.09
中彰投,2018,6,5.4
北北基桃竹苗,2018,6,7.43
宜花東,2018,6,3.25
雲嘉南,2018,6,3.28
高屏,2018,6,3.44
中彰投,2018,7,2.34
北北基桃竹苗,2018,7,5.35
宜花東,2018,7,1.9
雲嘉南,2018,7,1.86
高屏,2018,7,2.13
中彰投,2018,8,2.73
北北基桃竹苗,2018,8,4.87
宜花東,2018,8,2.05
雲嘉南,2018,8,2.03
高屏,2018,8,2.37
中彰投,2018,9,4.28
北北基桃竹苗,2018,9,10.04
宜花東,2018,9,2.85
雲嘉南,2018,9,3.03
高屏,2018,9,2.66
中彰投,2018,10,2.14
北北基桃竹苗,2018,10,4.16
宜花東,2018,10,1.8
雲嘉南,2018,10,2.01
高屏,2018,10,2.23
中彰投,2018,11,2.7
北北基桃竹苗,2018,11,7.07
宜花東,2018,11,2.04
雲嘉南,2018,11,2.07
高屏,2018,11,1.97
中彰投,2018,12,2.05
北北基桃竹苗,2018,12,4.06
宜花東,2018,12,1.67
雲嘉南,2018,12,1.92
高屏,2018,12,1.69
中彰投,2018,13,1.78
北北基桃竹苗,2018,13,3.93
宜花東,2018,13,1.64
雲嘉南,2018,13,1.47
高屏,2018,13,1.25
中彰投,2018,14,1.89
北北基桃竹苗,2018,14,3.63
宜花東,2018,14,1.52
雲嘉南,2018,14,1.41
高屏,2018,14,1.22
中彰投,2018,15,1.94
北北基桃竹苗,2018,15,6.48
宜花東,2018,15,2.41
雲嘉南,2018,15,1.92
高屏,2018,15,1.96
中彰投,2018,16,1.63
北北基桃竹苗,2018,16,3.49
宜花東,2018,16,1.46
雲嘉南,2018,16,1.63
高屏,2018,16,1.19
中彰投,2018,17,1.74
北北基桃竹苗,2018,17,3.65
宜花東,2018,17,1.89
雲嘉南,2018,17,1.74
高屏,2018,17,1.25
中彰投,2018,18,1.72
北北基桃竹苗,2018,18,3.81
宜花東,2018,18,1.66
雲嘉南,2018,18,1.7
高屏,2018,18,1.54
中彰投,2018,19,1.55
北北基桃竹苗,2018,19,3.49
宜花東,2018,19,1.94
雲嘉南,2018,19,1.89
高屏,2018,19,1.51
中彰投,2018,20,2.22
北北基桃竹苗,2018,20,4.64
宜花東,2018,20,2.24
雲嘉南,2018,20,2.29
高屏,2018,20,2.18
中彰投,2018,21,1.9
北北基桃竹苗,2018,21,3.57
宜花東,2018,21,1.92
雲嘉南,2018,21,1.86
高屏,2018,21,1.59
中彰投,2018,22,1.4
北北基桃竹苗,2018,22,2.98
宜花東,2018,22,1.58
雲嘉南,2018,22,1.73
高屏,2018,22,1.5
中彰投,2018,23,1.46
北北基桃竹苗,2018,23,3.91
宜花東,2018,23,2.11
雲嘉南,2018,23,1.61
高屏,2018,23,1.25
中彰投,2018,24,1.21
北北基桃竹苗,2018,24,3.04
宜花東,2018,24,1.39
雲嘉南,2018,24,1.4
高屏,2018,24,1.17
中彰投,2018,25,2.03
北北基桃竹苗,2018,25,5.12
宜花東,2018,25,2.44
雲嘉南,2018,25,2.38
高屏,2018,25,2.7
中彰投,2018,26,2.2
北北基桃竹苗,2018,26,4.23
宜花東,2018,26,2.08
雲嘉南,2018,26,2.19
高屏,2018,26,1.94
中彰投,2018,27,2.05
北北基桃竹苗,2018,27,4.66
宜花東,2018,27,2.51
雲嘉南,2018,27,2.25
高屏,2018,27,2.9
中彰投,2018,28,1.88
北北基桃竹苗,2018,28,4.37
宜花東,2018,28,2.22
雲嘉南,2018,28,2.0
高屏,2018,28,1.57
中彰投,2018,29,1.31
北北基桃竹苗,2018,29,4.7
宜花東,2018,29,2.95
雲嘉南,2018,29,1.62
高屏,2018,29,1.4
中彰投,2018,30,1.93
北北基桃竹苗,2018,30,4.75
宜花東,2018,30,2.29
雲嘉南,2018,30,1.99
高屏,2018,30,1.81
中彰投,2018,31,1.76
北北基桃竹苗,2018,31,4.14
宜花東,2018,31,1.93
雲嘉南,2018,31,2.02
高屏,2018,31,2.03
中彰投,2018,32,1.27
北北基桃竹苗,2018,32,3.66
宜花東,2018,32,1.93
雲嘉南,2018,32,1.64
高屏,2018,32,1.37
中彰投,2018,33,1.61
北北基桃竹苗,2018,33,4.11
宜花東,2018,33,2.19
雲嘉南,2018,33,1.9
高屏,2018,33,1.95
中彰投,2018,34,1.49
北北基桃竹苗,2018,34,3.75
宜花東,2018,34,1.94
雲嘉南,2018,34,1.9
高屏,2018,34,1.7
中彰投,2018,35,2.76
北北基桃竹苗,2018,35,5.87
宜花東,2018,35,2.83
雲嘉南,2018,35,2.93
高屏,2018,35,3.54
中彰投,2018,36,1.97
北北基桃竹苗,2018,36,4.03
宜花東,2018,36,2.07
雲嘉南,2018,36,1.96
高屏,2018,36,1.72
中彰投,2018,37,2.4
北北基桃竹苗,2018,37,4.55
宜花東,2018,37,2.48
雲嘉南,2018,37,2.08
高屏,2018,37,1.83
中彰投,2018,38,2.12
北北基桃竹苗,2018,38,4.11
宜花東,2018,38,2.26
雲嘉南,2018,38,1.8
高屏,2018,38,1.48
中彰投,2018,39,1.14
北北基桃竹苗,2018,39,3.32
宜花東,2018,39,1.78
雲嘉南,2018,39,1.03
高屏,2018,39,1.13
中彰投,2018,40,1.34
北北基桃竹苗,2018,40,2.83
宜花東,2018,40,1.38
雲嘉南,2018,40,1.16
高屏,2018,40,1.05
中彰投,2018,41,1.94
北北基桃竹苗,2018,41,3.15
宜花東,2018,41,1.7
雲嘉南,2018,41,1.89
高屏,2018,41,1.43
中彰投,2018,42,1.74
北北基桃竹苗,2018,42,3.17
宜花東,2018,42,1.69
雲嘉南,2018,42,1.86
高屏,2018,42,1.28
中彰投,2018,43,1.94
北北基桃竹苗,2018,43,3.94
宜花東,2018,43,2.02
雲嘉南,2018,43,1.89
高屏,2018,43,1.29
中彰投,2018,44,2.88
北北基桃竹苗,2018,44,3.37
宜花東,2018,44,2.82
雲嘉南,2018,44,2.36
高屏,2018,44,2.52
中彰投,2018,45,2.95
北北基桃竹苗,2018,45,4.91
宜花東,2018,45,2.65
雲嘉南,2018,45,2.5
高屏,2018,45,1.72
中彰投,2018,46,2.75
北北基桃竹苗,2018,46,4.28
宜花東,2018,46,2.22
雲嘉南,2018,46,2.44
高屏,2018,46,1.79
中彰投,2018,47,2.7
北北基桃竹苗,2018,47,4.15
宜花東,2018,47,2.1
雲嘉南,2018,47,2.13
高屏,2018,47,1.96
中彰投,2018,48,3.79
北北基桃竹苗,2018,48,5.11
宜花東,2018,48,2.52
雲嘉南,2018,48,2.67
高屏,2018,48,2.42
中彰投,2018,49,3.91
北北基桃竹苗,2018,49,5.81
宜花東,2018,49,2.4
雲嘉南,2018,49,3.04
高屏,2018,49,2.22
中彰投,2018,50,2.99
北北基桃竹苗,2018,50,4.59
宜花東,2018,50,2.36
雲嘉南,2018,50,2.52
高屏,2018,50,2.93
中彰投,2018,51,3.3
北北基桃竹苗,2018,51,6.55
宜花東,2018,51,2.47
雲嘉南,2018,51,2.74
高屏,2018,51,2.28
中彰投,2018,52,2.2
北北基桃竹苗,2018,52,3.66
宜花東,2018,52,2.05
雲嘉南,2018,52,1.99
高屏,2018,52,2.07
中彰投,2019,1,4.25
北北基桃竹苗,2019,1,5.36
宜花東,2019,1,2.89
雲嘉南,2019,1,2.99
高屏,2019,1,3.45
中彰投,2019,2,4.54
北北基桃竹苗,2019,2,6.24
宜花東,2019,2,2.75
