region,year,week,value
雲嘉南,2017,52,21.46
高屏,2017,52,21.36
中彰投,2018,1,18.19
北北基桃竹苗,2018,1,16.35
宜花東,2018,1,12.33
雲嘉南,2018,1,19.62
高屏,2018,1,19.7
中彰投,2018,2,15.93
北北基桃竹苗,2018,2,15.97
宜花東,2018,2,15.06
雲嘉南,2018,2,17.47
高屏,2018,2,18.23
中彰投,2018,3,18.97
北北基桃竹苗,2018,3,20.66
宜花東,2018,3,15.8
雲嘉南,2018,3,20.95
高屏,2018,3,22.62
中彰投,2018,4,16.37
北北基桃竹苗,2018,4,14.7
宜花東,2018,4,13.98
雲嘉南,2018,4,20.39
高屏,2018,4,19.94
中彰投,2018,5,15.03
北北基桃竹苗,2018,5,13.79
宜花東,2018,5,10.94
雲嘉南,2018,5,14.38
高屏,2018,5,16.27
中彰投,2018,6,16.18
北北基桃竹苗,2018,6,15.39
宜花東,2018,6,11.91
雲嘉南,2018,6,16.41
高屏,2018,6,14.2
中彰投,2018,7,18.67
北北基桃竹苗,2018,7,18.5
宜花東,2018,7,13.68
雲嘉南,2018,7,20.37
高屏,2018,7,18.41
中彰投,2018,8,17.25
北北基桃竹苗,2018,8,16.15
宜花東,2018,8,13.29
雲嘉南,2018,8,20.62
高屏,2018,8,19.78
中彰投,2018,9,19.16
北北基桃竹苗,2018,9,21.49
宜花東,2018,9,15.04
雲嘉南,2018,9,21.58
高屏,2018,9,21.78
中彰投,2018,10,15.87
北北基桃竹苗,2018,10,14.18
宜花東,2018,10,12.87
雲嘉南,2018,10,20.13
高屏,2018,10,21.12
中彰投,2018,11,20.62
北北基桃竹苗,2018,11,21.58
宜花東,2018,11,14.17
雲嘉南,2018,11,21.99
高屏,2018,11,21.58
中彰投,2018,12,16.33
北北基桃竹苗,2018,12,15.02
宜花東,2018,12,14.1
雲嘉南,2018,12,20.4
高屏,2018,12,19.8
中彰投,2018,13,18.36
北北基桃竹苗,2018,13,15.93
宜花東,2018,13,14.1
雲嘉南,2018,13,18.57
高屏,2018,13,19.84
中彰投,2018,14,17.98
北北基桃竹苗,2018,14,16.44
宜花東,2018,14,14.15
雲嘉南,2018,14,17.96
高屏,2018,14,19.74
中彰投,2018,15,18.69
北北基桃竹苗,2018,15,21.34
宜花東,2018,15,14.69
雲嘉南,2018,15,20.45
高屏,2018,15,21.22
中彰投,2018,16,22.43
北北基桃竹苗,2018,16,19.53
宜花東,2018,16,14.34
雲嘉南,2018,16,22.04
高屏,2018,16,24.19
中彰投,2018,17,20.9
北北基桃竹苗,2018,17,19.85
宜花東,2018,17,14.03
雲嘉南,2018,17,24.15
高屏,2018,17,20.36
中彰投,2018,18,20.31
北北基桃竹苗,2018,18,20.87
宜花東,2018,18,14.3
雲嘉南,2018,18,21.15
高屏,2018,18,20.76
中彰投,2018,19,18.93
北北基桃竹苗,2018,19,20.96
宜花東,2018,19,14.34
雲嘉南,2018,19,21.29
高屏,2018,19,20.18
中彰投,2018,20,18.46
北北基桃竹苗,2018,20,26.16
宜花東,2018,20,15.95
雲嘉南,2018,20,18.8
高屏,2018,20,21.88
中彰投,2018,21,22.36
北北基桃竹苗,2018,21,24.35
宜花東,2018,21,15.23
雲嘉南,2018,21,20.53
高屏,2018,21,18.95
中彰投,2018,22,19.64
北北基桃竹苗,2018,22,20.52
宜花東,2018,22,14.64
雲嘉南,2018,22,21.2
高屏,2018,22,21.0
中彰投,2018,23,22.17
北北基桃竹苗,2018,23,20.78
宜花東,2018,23,14.3
雲嘉南,2018,23,21.29
高屏,2018,23,19.96
中彰投,2018,24,20.62
北北基桃竹苗,2018,24,15.72
宜花東,2018,24,13.68
雲嘉南,2018,24,19.12
高屏,2018,24,17.73
中彰投,2018,25,15.01
北北基桃竹苗,2018,25,17.74
宜花東,2018,25,14.59
雲嘉南,2018,25,14.23
高屏,2018,25,16.47
中彰投,2018,26,18.76
北北基桃竹苗,2018,26,22.63
宜花東,2018,26,15.6
雲嘉南,2018,26,15.96
高屏,2018,26,16.53
中彰投,2018,27,15.15
北北基桃竹苗,2018,27,17.31
宜花東,2018,27,15.33
雲嘉南,2018,27,14.47
高屏,2018,27,14.68
中彰投,2018,28,21.54
北北基桃竹苗,2018,28,17.47
宜花東,2018,28,14.2
雲嘉南,2018,28,20.97
高屏,2018,28,19.96
中彰投,2018,29,20.33
北北基桃竹苗,2018,29,17.65
宜花東,2018,29,14.84
雲嘉南,2018,29,18.51
高屏,2018,29,17.67
中彰投,2018,30,18.3
北北基桃竹苗,2018,30,21.72
宜花東,2018,30,15.9
雲嘉南,2018,30,15.51
高屏,2018,30,17.29
中彰投,2018,31,16.33
北北基桃竹苗,2018,31,20.91
宜花東,2018,31,16.04
雲嘉南,2018,31,14.75
高屏,2018,31,14.68
中彰投,2018,32,20.62
北北基桃竹苗,2018,32,21.99
宜花東,2018,32,15.72
雲嘉南,2018,32,18.0
高屏,2018,32,15.99
中彰投,2018,33,15.47
北北基桃竹苗,2018,33,18.74
宜花東,2018,33,13.11
雲嘉南,2018,33,15.99
高屏,2018,33,16.05
中彰投,2018,34,15.8
北北基桃竹苗,2018,34,17.11
宜花東,2018,34,12.38
雲嘉南,2018,34,14.05
高屏,2018,34,16.07
中彰投,2018,35,15.11
北北基桃竹苗,2018,35,17.22
宜花東,2018,35,10.63
雲嘉南,2018,35,14.09
高屏,2018,35,16.67
中彰投,2018,36,16.05
北北基桃竹苗,2018,36,19.4
宜花東,2018,36,13.92
雲嘉南,2018,36,14.66
高屏,2018,36,15.44
中彰投,2018,37,20.94
北北基桃竹苗,2018,37,16.53
宜花東,2018,37,11.53
雲嘉南,2018,37,21.53
高屏,2018,37,18.45
中彰投,2018,38,18.97
北北基桃竹苗,2018,38,21.52
宜花東,2018,38,12.65
雲嘉南,2018,38,19.1
高屏,2018,38,19.84
中彰投,2018,39,15.89
北北基桃竹苗,2018,39,14.28
宜花東,2018,39,11.66
雲嘉南,2018,39,18.65
高屏,2018,39,18.83
中彰投,2018,40,17.77
北北基桃竹苗,2018,40,16.59
宜花東,2018,40,13.09
雲嘉南,2018,40,22.3
高屏,2018,40,21.98
中彰投,2018,41,17.44
北北基桃竹苗,2018,41,15.84
宜花東,2018,41,12.97
雲嘉南,2018,41,21.75
高屏,2018,41,21.34
中彰投,2018,42,17.9
北北基桃竹苗,2018,42,15.18
宜花東,2018,42,12.75
雲嘉南,2018,42,21.66
高屏,2018,42,21.0
中彰投,2018,43,19.74
北北基桃竹苗,2018,43,18.8
宜花東,2018,43,14.12
雲嘉南,2018,43,25.81
高屏,2018,43,22.81
中彰投,2018,44,16.62
北北基桃竹苗,2018,44,14.73
宜花東,2018,44,12.81
雲嘉南,2018,44,21.46
高屏,2018,44,21.5
中彰投,2018,45,21.4
北北基桃竹苗,2018,45,20.18
宜花東,2018,45,14.19
雲嘉南,2018,45,21.35
高屏,2018,45,21.64
中彰投,2018,46,20.22
北北基桃竹苗,2018,46,17.8
宜花東,2018,46,14.61
雲嘉南,2018,46,25.4
高屏,2018,46,24.57
中彰投,2018,47,17.44
北北基桃竹苗,2018,47,16.08
宜花東,2018,47,14.02
雲嘉南,2018,47,21.34
高屏,2018,47,20.64
中彰投,2018,48,19.39
北北基桃竹苗,2018,48,18.91
宜花東,2018,48,13.73
雲嘉南,2018,48,21.17
