region,year,week,value
中彰投,2019,11,232.61
北北基桃竹苗,2019,11,150.11
宜花東,2019,11,125.75
雲嘉南,2019,11,254.46
高屏,2019,11,218.66
中彰投,2019,12,181.56
北北基桃竹苗,2019,12,137.43
宜花東,2019,12,98.4
雲嘉南,2019,12,189.58
高屏,2019,12,176.14
中彰投,2019,13,160.85
北北基桃竹苗,2019,13,124.15
宜花東,2019,13,100.86
雲嘉南,2019,13,165.36
高屏,2019,13,147.2
中彰投,2019,14,217.67
北北基桃竹苗,2019,14,156.45
宜花東,2019,14,102.19
雲嘉南,2019,14,229.7
高屏,2019,14,210.68
中彰投,2019,15,144.9
北北基桃竹苗,2019,15,120.76
宜花東,2019,15,89.89
雲嘉南,2019,15,160.33
高屏,2019,15,151.23
中彰投,2019,16,134.66
北北基桃竹苗,2019,16,140.79
宜花東,2019,16,87.74
雲嘉南,2019,16,141.07
高屏,2019,16,119.44
中彰投,2019,17,140.9
北北基桃竹苗,2019,17,120.78
宜花東,2019,17,88.46
雲嘉南,2019,17,134.94
高屏,2019,17,109.89
中彰投,2019,18,113.47
北北基桃竹苗,2019,18,102.13
宜花東,2019,18,79.71
雲嘉南,2019,18,126.17
高屏,2019,18,103.64
中彰投,2019,19,139.12
北北基桃竹苗,2019,19,88.4
宜花東,2019,19,66.18
雲嘉南,2019,19,172.57
高屏,2019,19,154.96
中彰投,2019,20,88.32
北北基桃竹苗,2019,20,105.34
宜花東,2019,20,72.62
雲嘉南,2019,20,78.76
高屏,2019,20,73.37
中彰投,2019,21,173.28
北北基桃竹苗,2019,21,122.49
宜花東,2019,21,93.04
雲嘉南,2019,21,185.9
高屏,2019,21,123.83
中彰投,2019,22,80.37
北北基桃竹苗,2019,22,78.63
宜花東,2019,22,63.59
雲嘉南,2019,22,86.52
高屏,2019,22,80.25
中彰投,2019,23,62.69
北北基桃竹苗,2019,23,70.09
宜花東,2019,23,57.01
雲嘉南,2019,23,61.7
高屏,2019,23,62.24
中彰投,2019,24,79.05
北北基桃竹苗,2019,24,83.55
宜花東,2019,24,62.07
雲嘉南,2019,24,92.71
高屏,2019,24,66.25
中彰投,2019,25,59.6
北北基桃竹苗,2019,25,63.63
宜花東,2019,25,72.41
雲嘉南,2019,25,51.93
高屏,2019,25,58.03
中彰投,2019,26,57.05
北北基桃竹苗,2019,26,67.31
宜花東,2019,26,49.24
雲嘉南,2019,26,57.19
高屏,2019,26,52.55
中彰投,2019,27,51.03
北北基桃竹苗,2019,27,60.19
宜花東,2019,27,58.68
雲嘉南,2019,27,51.77
高屏,2019,27,52.71
中彰投,2019,28,75.89
北北基桃竹苗,2019,28,82.82
宜花東,2019,28,76.29
雲嘉南,2019,28,69.4
