region,year,week,value
中彰投,2017,35,69.85
北北基桃竹苗,2017,35,67.34
宜花東,2017,35,42.4
雲嘉南,2017,35,60.68
高屏,2017,35,58.47
中彰投,2017,36,58.98
北北基桃竹苗,2017,36,90.93
宜花東,2017,36,39.61
雲嘉南,2017,36,49.49
高屏,2017,36,44.89
中彰投,2017,37,73.88
北北基桃竹苗,2017,37,91.46
宜花東,2017,37,39.69
雲嘉南,2017,37,64.31
高屏,2017,37,57.6
中彰投,2017,38,91.94
北北基桃竹苗,2017,38,107.33
宜花東,2017,38,42.96
雲嘉南,2017,38,75.04
高屏,2017,38,67.43
中彰投,2017,39,73.1
北北基桃竹苗,2017,39,97.57
宜花東,2017,39,43.38
雲嘉南,2017,39,62.04
高屏,2017,39,57.46
中彰投,2017,40,83.22
北北基桃竹苗,2017,40,79.75
宜花東,2017,40,42.69
雲嘉南,2017,40,65.97
高屏,2017,40,67.29
中彰投,2017,41,84.46
北北基桃竹苗,2017,41,56.4
宜花東,2017,41,42.69
雲嘉南,2017,41,75.5
高屏,2017,41,70.86
中彰投,2017,42,69.43
北北基桃竹苗,2017,42,77.76
宜花東,2017,42,41.85
雲嘉南,2017,42,69.05
高屏,2017,42,69.86
中彰投,2017,43,84.65
北北基桃竹苗,2017,43,93.95
宜花東,2017,43,52.74
雲嘉南,2017,43,96.09
高屏,2017,43,90.28
中彰投,2017,44,85.36
北北基桃竹苗,2017,44,87.02
宜花東,2017,44,54.32
雲嘉南,2017,44,95.42
高屏,2017,44,98.58
中彰投,2017,45,99.55
北北基桃竹苗,2017,45,86.44
宜花東,2017,45,57.6
雲嘉南,2017,45,97.1
高屏,2017,45,103.5
中彰投,2017,46,105.4
北北基桃竹苗,2017,46,104.06
宜花東,2017,46,56.96
雲嘉南,2017,46,102.34
高屏,2017,46,99.42
中彰投,2017,47,97.14
北北基桃竹苗,2017,47,92.45
宜花東,2017,47,60.53
雲嘉南,2017,47,99.85
高屏,2017,47,112.86
中彰投,2017,48,96.09
北北基桃竹苗,2017,48,90.36
宜花東,2017,48,55.21
雲嘉南,2017,48,92.56
高屏,2017,48,106.89
中彰投,2017,49,99.66
北北基桃竹苗,2017,49,99.68
宜花東,2017,49,65.0
雲嘉南,2017,49,110.52
高屏,2017,49,119.1
中彰投,2017,50,112.54
北北基桃竹苗,2017,50,95.47
宜花東,2017,50,65.94
雲嘉南,2017,50,115.71
高屏,2017,50,118.28
中彰投,2017,51,100.79
北北基桃竹苗,2017,51,97.49
宜花東,2017,51,58.04
雲嘉南,2017,51,103.73
高屏,2017,51,111.12
中彰投,2017,52,119.82
北北基桃竹苗,2017,52,97.63
宜花東,2017,52,64.41
雲嘉南,2017,52,108.36
高屏,2017,52,103.84
中彰投,2018,1,121.45
北北基桃竹苗,2018,1,100.45
宜花東,2018,1,65.52
雲嘉南,2018,1,110.81
高屏,2018,1,113.56
中彰投,2018,2,95.69
北北基桃竹苗,2018,2,101.66
宜花東,2018,2,61.54
雲嘉南,2018,2,102.05
高屏,2018,2,107.45
中彰投,2018,3,128.24
北北基桃竹苗,2018,3,122.04
宜花東,2018,3,72.39
雲嘉南,2018,3,115.99
高屏,2018,3,125.06
中彰投,2018,4,105.5
北北基桃竹苗,2018,4,84.49
宜花東,2018,4,60.12
雲嘉南,2018,4,102.25
高屏,2018,4,110.3
中彰投,2018,5,93.83
北北基桃竹苗,2018,5,92.54
宜花東,2018,5,62.33
雲嘉南,2018,5,97.91
高屏,2018,5,109.11
中彰投,2018,6,116.3
北北基桃竹苗,2018,6,117.22
宜花東,2018,6,72.41
雲嘉南,2018,6,118.5
高屏,2018,6,114.49
中彰投,2018,7,102.8
北北基桃竹苗,2018,7,116.86
宜花東,2018,7,58.69
雲嘉南,2018,7,98.76
高屏,2018,7,89.6
中彰投,2018,8,110.3
北北基桃竹苗,2018,8,108.9
宜花東,2018,8,58.91
雲嘉南,2018,8,102.89
高屏,2018,8,98.08
中彰投,2018,9,117.89
北北基桃竹苗,2018,9,141.11
宜花東,2018,9,60.58
雲嘉南,2018,9,104.04
高屏,2018,9,92.04
中彰投,2018,10,89.13
北北基桃竹苗,2018,10,90.07
宜花東,2018,10,51.57
雲嘉南,2018,10,94.7
高屏,2018,10,93.75
中彰投,2018,11,121.66
北北基桃竹苗,2018,11,138.61
宜花東,2018,11,57.19
雲嘉南,2018,11,102.6
高屏,2018,11,93.95
中彰投,2018,12,97.96
北北基桃竹苗,2018,12,103.04
宜花東,2018,12,53.76
雲嘉南,2018,12,94.58
高屏,2018,12,83.48
中彰投,2018,13,94.04
北北基桃竹苗,2018,13,91.88
宜花東,2018,13,46.44
雲嘉南,2018,13,81.86
高屏,2018,13,75.82
中彰投,2018,14,79.01
北北基桃竹苗,2018,14,90.0
宜花東,2018,14,46.64
雲嘉南,2018,14,71.39
高屏,2018,14,67.81
中彰投,2018,15,78.01
北北基桃竹苗,2018,15,118.22
宜花東,2018,15,47.47
雲嘉南,2018,15,73.36
高屏,2018,15,68.6
中彰投,2018,16,100.31
北北基桃竹苗,2018,16,106.41
宜花東,2018,16,51.14
雲嘉南,2018,16,84.26
高屏,2018,16,79.35
中彰投,2018,17,98.59
北北基桃竹苗,2018,17,110.1
宜花東,2018,17,49.49
雲嘉南,2018,17,77.08
高屏,2018,17,64.14
中彰投,2018,18,78.22
北北基桃竹苗,2018,18,99.56
宜花東,2018,18,45.82
雲嘉南,2018,18,62.05
高屏,2018,18,59.17
中彰投,2018,19,83.54
北北基桃竹苗,2018,19,94.4
宜花東,2018,19,47.49
雲嘉南,2018,19,71.36
高屏,2018,19,58.35
中彰投,2018,20,60.17
北北基桃竹苗,2018,20,93.41
宜花東,2018,20,38.28
雲嘉南,2018,20,52.32
高屏,2018,20,50.44
中彰投,2018,21,73.0
北北基桃竹苗,2018,21,94.8
宜花東,2018,21,42.61
雲嘉南,2018,21,55.04
高屏,2018,21,51.41
中彰投,2018,22,67.02
北北基桃竹苗,2018,22,82.19
宜花東,2018,22,39.64
雲嘉南,2018,22,53.62
高屏,2018,22,51.73
中彰投,2018,23,69.56
北北基桃竹苗,2018,23,78.32
宜花東,2018,23,34.12
